ID,depth,table,price,x,y,z,quality
46854,57.6,62,1812,5.33,5.3,3.06,EVS2_0.51_Good
15417,57.6,62,6175,7.17,7.13,4.12,GSI1_1.28_Good
6782,57.6,62,4113,6.62,6.55,3.79,GSI2_1_Good
43605,57.6,62,507,4.46,4.5,2.58,GVS2_0.31_Good
40512,57.6,62.5,1144,5.05,5.09,2.91,FVS1_0.45_Good
7210,57.6,63,4191,6.67,6.7,3.85,DSI2_1.04_Good
26540,57.6,63,16206,8.2,8.16,4.73,ESI2_2_Good
27133,57.6,63,17330,7.86,7.81,4.51,FVS1_1.7_Good
27553,57.6,63,18340,8.23,8.25,4.75,HVS1_2.01_Good
49522,57.6,63,2123,5.89,5.95,3.41,JSI1_0.72_Very Good
27650,57.6,64,18593,9.44,9.38,5.42,HSI2_3.01_Good
42154,57.6,64,1282,5.41,5.36,3.1,HVS1_0.53_Good
4791,57.6,65,3696,6.47,6.44,3.72,ESI1_1_Good
17619,57.6,65,7094,7.62,7.6,4.38,JVS2_1.56_Good
17359,57.6,65,6966,7.6,7.62,4.38,JVS2_1.56_Good
38981,57.7,54,1053,4.74,4.79,2.75,EIF_0.36_Good
35789,57.7,55,912,4.51,4.6,2.63,EIF_0.31_Good
47211,57.7,57,1838,5.69,5.75,3.3,DSI1_0.64_Good
12549,57.7,58,5272,6.47,6.52,3.75,EVS2_0.95_Good
3642,57.7,58,3436,6.06,6.14,3.52,FVS1_0.79_Good
12978,57.7,58,5394,6.33,6.4,3.67,GSI1_0.91_Good
14402,57.7,59.7,5817,6.5,6.58,3.77,GVVS2_0.95_Good
39393,57.7,59.8,1076,4.95,4.96,2.86,GVVS2_0.42_Good
30736,57.7,60,739,4.69,4.64,2.69,DSI1_0.35_Good
41194,57.7,60,1202,5.31,5.26,3.05,DSI2_0.51_Good
1921,57.7,60,3082,5.83,5.86,3.37,DVS2_0.7_Good
1671,57.7,60,3025,5.69,5.74,3.3,DVVS2_0.65_Very Good
22863,57.7,60,10901,7.71,7.79,4.47,FSI1_1.63_Good
48954,57.7,60,2048,5.85,5.9,3.39,HSI1_0.7_Very Good
7895,57.7,60,4312,6.82,6.77,3.92,ISI1_1.1_Good
36979,57.7,60,963,5.28,5.26,3.04,JVS2_0.5_Good
10112,57.7,61,4717,6.34,6.32,3.65,DVS2_0.9_Good
652,57.7,61,2844,5.92,5.96,3.43,ESI1_0.73_Very Good
27290,57.7,61,17760,8.31,8.19,4.76,ESI2_2_Good
36624,57.7,61,478,4.12,4.13,2.38,EVVS2_0.24_Very Good
50183,57.7,61,2222,5.68,5.75,3.29,FVS1_0.64_Good
44854,57.7,61,1626,5.28,5.25,3.04,FVS2_0.5_Good
39056,57.7,61,1058,4.91,4.8,2.8,FVVS2_0.39_Good
39712,57.7,61,1089,5.37,5.34,3.09,ISI1_0.55_Good
27354,57.7,61,17923,8.87,8.83,5.11,ISI2_2.41_Good
13459,57.7,62,5526,6.63,6.65,3.83,DSI1_1.03_Good
20237,57.7,62,8668,6.57,6.63,3.81,EVS1_1.01_Very Good
52297,57.7,62,548,4.16,4.19,2.41,EVVS1_0.25_Very Good
37340,57.7,62,981,4.82,4.88,2.8,EVVS2_0.4_Good
36094,57.7,62,926,5.22,5.18,3,FSI2_0.5_Good
37507,57.7,62,984,5.22,5.18,3,FSI2_0.5_Good
2625,57.7,62,3226,6.29,6.23,3.61,GSI1_0.9_Good
17709,57.7,62,613,4.51,4.53,2.61,IVVS1_0.31_Very Good
50195,57.7,63,2225,6.3,6.35,3.65,EI1_0.91_Good
51142,57.7,63,2342,6.35,6.3,3.65,EI1_0.91_Good
6663,57.7,63,4095,6.68,6.64,3.84,FSI2_1.03_Good
52028,57.7,63,2447,6.05,5.97,3.47,GSI1_0.76_Good
51858,57.7,63,2425,5.97,6.05,3.47,GSI1_0.76_Good
16556,57.7,63,6613,6.55,6.65,3.81,GVS1_1.01_Good
7544,57.7,64,4246,6.7,6.62,3.84,DSI2_1.02_Good
23766,57.7,64,11820,8.39,8.31,4.82,ISI1_2.04_Good
53227,57.7,65,2640,6.13,6.08,3.52,ESI2_0.8_Good
5132,57.7,65,3763,6.59,6.55,3.79,ESI2_1_Good
4786,57.7,65,3696,6.55,6.59,3.79,ESI2_1_Good
49819,57.7,65,2167,5.78,5.72,3.32,FSI1_0.7_Good
4641,57.7,65,3669,6.25,6.29,3.62,GSI1_0.9_Good
4685,57.7,67,3674,6.49,6.46,3.73,ESI2_0.96_Fair
1525,57.7,67,2998,6.26,6.19,3.59,GVS1_0.85_Fair
20757,57.7,69,8996,7.6,7.51,4.36,IVS2_1.53_Fair
41832,57.8,56,1252,4.55,4.65,2.66,DIF_0.32_Good
42577,57.8,57,1328,5.33,5.29,3.07,ESI1_0.53_Good
7363,57.8,58,4218,6.55,6.61,3.8,DSI2_1_Good
7817,57.8,58,4295,6.61,6.55,3.8,DSI2_1_Good
39582,57.8,58,1082,4.86,4.9,2.82,EVS1_0.39_Good
11345,57.8,58,4989,6.65,6.6,3.83,FSI1_1.01_Good
5893,57.8,58,3931,6.42,6.38,3.7,GSI1_0.9_Good
27019,57.8,58,17151,8.58,8.54,4.95,ISI1_2.22_Good
16410,57.8,59,6552,6.57,6.59,3.8,FVS1_1_Good
24121,57.8,59,12283,7.58,7.5,4.36,FVS2_1.52_Good
20908,57.8,59,9122,8.07,7.94,4.63,GSI2_1.79_Good
19322,57.8,59,8032,7.06,7,4.06,GVS2_1.2_Good
18845,57.8,59,7725,6.59,6.63,3.82,GVVS1_1_Very Good
7098,57.8,59,4166,6.53,6.47,3.75,HVS2_1_Good
31571,57.8,59,767,4.85,4.9,2.82,JVVS1_0.39_Very Good
2675,57.8,60,3239,5.85,5.87,3.39,DVS1_0.7_Good
50150,57.8,60,2215,5.86,5.83,3.38,ESI2_0.71_Good
29909,57.8,60,711,4.64,4.67,2.69,EVS2_0.35_Good
42967,57.8,60,1365,5.2,5.29,3.03,EVS2_0.5_Good
31392,57.8,60,763,4.45,4.48,2.58,EVVS1_0.3_Good
191,57.8,60,2777,5.87,5.9,3.4,FVS2_0.71_Good
321,57.8,60,2801,5.9,5.87,3.4,FVS2_0.71_Good
24301,57.8,60,12547,7.66,7.6,4.41,GVS2_1.57_Good
27642,57.8,60,18561,8.29,8.35,4.81,HVS2_2.01_Good
20282,57.8,60,8702,7.54,7.5,4.35,IVS2_1.5_Good
41920,57.8,60.9,1262,5.12,5.19,2.97,GVS1_0.48_Good
15146,57.8,61,6088,6.83,6.78,3.93,DSI1_1.11_Good
18435,57.8,61,7500,6.62,6.56,3.81,DVS1_1_Good
50842,57.8,61,2310,5.88,5.82,3.38,ESI2_0.7_Good
50311,57.8,61,2239,5.89,5.85,3.39,ESI2_0.7_Good
20683,57.8,61,8960,6.55,6.46,3.76,EVVS2_1_Good
53896,57.8,61,2751,5.83,5.79,3.36,FVS1_0.7_Good
9286,57.8,61,4566,6.4,6.36,3.69,HVS1_0.91_Good
13613,57.8,61,5570,7.02,6.96,4.04,IVS1_1.2_Good
43541,57.8,61,1427,5.52,5.6,3.21,IVVS2_0.59_Good
4105,57.8,61,3536,6.54,6.58,3.79,JSI2_1_Good
51758,57.8,61.2,2406,5.72,5.78,3.32,EVS2_0.65_Good
53353,57.8,62,2657,6.51,6.47,3.75,DI1_1_Good
9640,57.8,62,4639,6.97,6.91,4.01,DSI2_1.17_Good
49113,57.8,62,2065,5.23,5.28,3.04,DVVS2_0.5_Good
49725,57.8,62,2150,5.79,5.84,3.36,ESI1_0.7_Good
4272,57.8,62,3583,5.82,5.95,3.4,GIF_0.71_Good
3162,57.8,63,3335,6.36,6.4,3.69,DSI2_0.92_Good
2880,57.8,63,3277,6.4,6.36,3.69,DSI2_0.92_Good
25659,57.8,63,14565,7.58,7.53,4.37,EVS2_1.5_Good
42121,57.8,63,1279,5.2,5.15,2.99,FVS2_0.5_Good
31121,57.8,64,754,4.6,4.61,2.66,EVS2_0.34_Good
4583,57.8,64,3651,6.55,6.5,3.77,GSI2_1_Good
5660,57.8,64,3881,6.74,6.67,3.88,JVS1_1.05_Good
49161,57.8,66,2070,5.9,5.84,3.39,GVS1_0.69_Fair
17620,57.8,67,7094,6.97,6.84,3.99,FVS1_1.16_Fair
50772,57.9,53,2300,5.84,5.8,3.37,FSI1_0.71_Good
8776,57.9,54,4469,6.68,6.62,3.85,HSI1_1_Good
53891,57.9,55,2749,6,5.96,3.46,ESI1_0.73_Good
38416,57.9,56,1025,4.71,4.75,2.74,EIF_0.35_Very Good
50822,57.9,56,2308,5.93,5.85,3.41,ESI2_0.72_Good
49997,57.9,56,2192,5.52,5.49,3.19,EVS1_0.58_Fair
53656,57.9,56,2706,6.08,6,3.5,FSI1_0.76_Good
1003,57.9,56,2898,6.51,6.47,3.76,HSI2_0.98_Good
12404,57.9,57,5233,6.6,6.67,3.84,ESI1_1.01_Good
5827,57.9,57,3916,6.51,6.55,3.78,ESI2_1.01_Fair
11990,57.9,57,5144,6.53,6.57,3.79,FSI1_1.01_Fair
19879,57.9,57,8430,6.86,6.83,3.96,FVVS2_1.12_Good
53072,57.9,58,2610,5.92,5.96,3.44,ESI1_0.72_Very Good
40461,57.9,58,1140,5.34,5.39,3.11,ESI2_0.53_Good
24025,57.9,58,12196,8.08,8.13,4.69,FSI2_1.8_Good
24143,57.9,58,12308,8.13,8.08,4.69,FSI2_1.8_Good
49049,57.9,58,2056,5.98,5.91,3.44,HSI2_0.72_Good
7226,57.9,58,4193,6.72,6.68,3.88,HSI2_1.04_Good
15302,57.9,59,6140,7.22,7.18,4.17,DSI2_1.29_Good
5087,57.9,59,3752,6.65,6.51,3.8,ESI2_1_Good
17844,57.9,59,7197,6.64,6.59,3.83,FVS1_1.02_Good
5788,57.9,59,3903,6.64,6.59,3.83,HSI2_1.01_Good
52593,57.9,59,2540,6.67,6.62,3.85,II1_1.03_Good
19349,57.9,59,8048,8.16,8.11,4.71,JSI2_1.88_Good
46413,57.9,60,1767,5.36,5.39,3.11,DSI1_0.54_Good
7203,57.9,60,4190,6.3,6.34,3.66,ESI1_0.9_Good
1777,57.9,60,3048,5.97,5.91,3.44,EVS1_0.72_Good
85,57.9,60,554,4.22,4.25,2.45,EVVS1_0.26_Good
27730,57.9,60,18759,8.28,8.34,4.81,FSI1_2_Very Good
11063,57.9,60,596,4.65,4.68,2.7,FVS2_0.35_Good
38913,57.9,60,1052,4.57,4.55,2.64,GIF_0.33_Good
37434,57.9,60,984,4.55,4.57,2.64,GIF_0.33_Good
26656,57.9,60,16462,8.41,8.56,4.91,GSI2_2.13_Very Good
8508,57.9,60,4423,7.33,7.29,4.23,ISI2_1.35_Good
1837,57.9,60,3061,6.46,6.39,3.72,ISI2_0.91_Good
21762,57.9,60,9828,7.48,7.44,4.32,IVS1_1.5_Good
2143,57.9,61,3125,6.48,6.43,3.74,DSI2_0.94_Good
5800,57.9,61,3907,5.88,5.96,3.43,EVVS1_0.71_Very Good
38615,57.9,61,489,4.39,4.49,2.57,FSI1_0.3_Very Good
42079,57.9,61,1273,5.28,5.33,3.07,FSI2_0.52_Very Good
36202,57.9,61,931,4.99,5.03,2.9,FVS1_0.43_Good
14924,57.9,61,6006,7.52,7.48,4.35,GSI2_1.5_Good
19511,57.9,61,8144,7.47,7.51,4.34,GSI2_1.5_Good
43441,57.9,61,1415,5.23,5.2,3.02,GVS2_0.5_Good
42458,57.9,61,1316,5.2,5.23,3.02,GVS2_0.5_Good
49315,57.9,61,540,4.4,4.42,2.56,GVVS2_0.3_Good
5167,57.9,61,3770,6.75,6.68,3.89,HSI2_1.02_Good
1679,57.9,61,3027,6.07,6.01,3.5,HVVS2_0.77_Good
22083,57.9,61,10102,7.78,7.74,4.49,ISI1_1.64_Good
17637,57.9,61,7102,7.16,7.13,4.14,IVS2_1.29_Good
4362,57.9,62,3604,6.33,6.24,3.64,DVS2_0.9_Good
53742,57.9,62,2723,6.06,6.03,3.5,ESI1_0.78_Good
40515,57.9,62,1145,5.18,5.21,3.01,FSI1_0.5_Good
11221,57.9,62,4961,6.55,6.58,3.8,FSI1_1_Good
10164,57.9,62,4729,6.68,6.73,3.88,FSI1_1.05_Good
41477,57.9,62,1231,5.21,5.18,3.01,FSI1_0.5_Good
3822,57.9,62,3470,6.23,6.35,3.64,FSI2_0.9_Good
2837,57.9,62,3268,5.96,6,3.46,FVS1_0.75_Very Good
26132,57.9,62,15420,7.54,7.53,4.36,GVVS1_1.51_Good
51245,57.9,62,2354,5.82,5.86,3.38,HSI1_0.71_Good
21166,57.9,62,9324,7.55,7.48,4.35,HSI1_1.5_Good
17176,57.9,62,6857,7.18,7.25,4.18,HSI1_1.31_Good
9436,57.9,62,4592,6.53,6.49,3.77,HSI2_1_Good
52390,57.9,62,2508,5.8,5.9,3.39,HVS2_0.7_Very Good
14878,57.9,62,5989,7.63,7.5,4.38,ISI2_1.54_Good
26864,57.9,62,16789,8.25,8.3,4.79,IVS2_2.02_Good
26769,57.9,62,16593,8.28,8.36,4.82,IVS2_2.02_Good
20541,57.9,62,8861,7.61,7.63,4.41,JVVS2_1.52_Good
46360,57.9,63,1760,5.24,5.39,3.08,EVS1_0.51_Good
49987,57.9,63,2190,5.8,5.84,3.37,FSI1_0.7_Good
45906,57.9,63,1720,6.05,6,3.49,GSI2_0.78_Good
26582,57.9,63,16294,8.37,8.46,4.87,ISI1_2.09_Good
27209,57.9,63,17533,8.13,8.21,4.73,IVS1_2.02_Good
45628,57.9,63,1692,5.73,5.77,3.33,IVS1_0.69_Fair
3595,57.9,63,3423,6.32,6.35,3.67,JVS2_0.9_Good
45092,57.9,64,1646,5.76,5.65,3.3,FSI1_0.64_Good
32471,57.9,66,794,5.08,4.98,2.91,FSI1_0.45_Fair
49833,57.9,67,2167,5.66,5.47,3.23,GVVS2_0.6_Fair
8801,58,56,4474,6.34,6.41,3.7,FVS2_0.91_Fair
6525,58,57,4067,6.36,6.47,3.72,FSI1_0.91_Good
4825,58,57,3704,6.41,6.34,3.7,FSI2_0.9_Premium
5160,58,57,3770,6.34,6.41,3.7,FSI2_0.9_Good
53432,58,57,2671,5.93,6.01,3.46,FVS2_0.72_Good
29238,58,57,696,4.96,5.01,2.89,IVS2_0.43_Good
1319,58,57.8,2958,5.85,5.87,3.4,GVS1_0.72_Good
4807,58,58,3699,6.24,6.28,3.63,FSI1_0.9_Good
21867,58,58,9930,7.16,7.02,4.11,FVS1_1.24_Premium
32290,58,58,453,4.2,4.25,2.45,FVS1_0.26_Good
27176,58,58,17447,8.21,8.26,4.78,HSI1_2_Good
23765,58,58,11820,8.45,8.36,4.88,HSI2_2.04_Premium
7673,58,58,4273,6.56,6.62,3.82,ISI1_1_Good
7780,58,58,4284,6.84,6.6,3.9,ISI1_1.02_Premium
24762,58,58,13117,8.34,8.25,4.81,ISI2_2.02_Premium
8790,58,59,4470,7.02,6.97,4.06,DSI2_1.23_Premium
2952,58,59,3294,6,5.93,3.46,DVS2_0.74_Premium
4914,58,59,3724,7.12,7.05,4.11,FI1_1.25_Premium
20483,58,59,8820,7.97,7.92,4.61,FSI2_1.75_Premium
45858,58,59,1715,5.3,5.22,3.05,FVS1_0.5_Premium
16896,58,59,6743,6.98,7.03,4.06,GSI1_1.18_Good
3466,58,59,3392,6.45,6.38,3.72,GSI1_0.91_Premium
25839,58,59,14888,8.4,8.27,4.83,HSI1_2.04_Premium
21996,58,59,10063,7.57,7.54,4.38,HSI1_1.51_Premium
283,58,59,2795,6.17,6.13,3.57,HVS2_0.81_Premium
8570,58,59,4435,6.98,6.92,4.03,JVS2_1.2_Premium
52504,58,60,2525,5.79,5.93,3.4,DSI1_0.7_Good
4361,58,60,3604,6.58,6.53,3.8,DSI2_1.01_Premium
48068,58,60,1928,5.29,5.26,3.06,DVS2_0.51_Premium
47142,58,60,1831,5.26,5.29,3.06,DVS2_0.51_Good
33302,58,60,826,5.29,5.23,3.05,EI1_0.51_Premium
12937,58,60,5384,6.48,6.52,3.77,ESI1_1_Good
19558,58,60,8190,7.52,7.47,4.35,ESI2_1.5_Premium
31246,58,60,757,4.63,4.61,2.68,EVS1_0.34_Premium
16303,58,60,6522,6.64,6.68,3.86,EVS2_1.01_Good
45967,58,60,526,4.08,4.12,2.38,EVVS1_0.24_Good
33954,58,60,465,4.04,4.07,2.35,EVVS2_0.23_Very Good
12428,58,60,5241,6.68,6.74,3.89,FSI1_1.03_Very Good
6189,58,60,3996,6.7,6.64,3.87,FSI2_1.02_Premium
32599,58,60,802,4.34,4.37,2.64,FVVS1_0.3_Ideal
47986,58,60,533,4.09,4.12,2.38,FVVS2_0.24_Very Good
50486,58,60,2268,5.91,5.88,3.42,GSI2_0.7_Premium
16159,58,60,6458,7.61,7.58,4.41,HSI2_1.55_Premium
23912,58,60,12030,7.88,7.84,4.56,IVS1_1.7_Premium
23838,58,60,11921,7.84,7.88,4.56,IVS1_1.7_Good
23242,58,60,11250,7.85,7.9,4.57,IVS2_1.71_Good
4928,58,60,3729,6.64,6.67,3.86,JSI2_1.03_Very Good
8296,58,61,4385,6.45,6.34,3.71,EVS2_0.9_Premium
17929,58,61,7240,6.53,6.5,3.94,EVS2_1.01_Premium
42230,58,61,1290,4.83,4.79,2.79,FIF_0.39_Premium
52234,58,61,2485,5.94,5.99,3.46,FSI2_0.73_Very Good
8325,58,61,4391,6.72,6.77,3.91,FSI2_1.08_Good
35200,58,61,891,4.86,4.9,2.83,FVS1_0.41_Good
52740,58,61,2559,5.83,5.85,3.39,FVS1_0.71_Good
43437,58,61,1415,5.18,5.23,3.02,FVS1_0.5_Good
20403,58,61,8768,6.67,6.58,3.84,GVVS1_1.02_Premium
33270,58,61,826,4.56,4.58,2.65,GVVS2_0.34_Good
49800,58,61,2164,6.07,6.13,3.54,JSI1_0.78_Very Good
8081,58,61,4338,7.07,7.03,4.09,JVS2_1.23_Premium
3972,58,62,3509,5.31,5.41,3.12,DIF_0.55_Good
11485,58,62,5015,6.77,6.81,3.94,DSI2_1.11_Good
28177,58,62,666,4.44,4.45,2.58,DVS1_0.3_Very Good
172,58,62,2773,5.87,5.78,3.38,DVS2_0.7_Premium
53887,58,62,2749,5.78,5.87,3.38,DVS2_0.7_Good
302,58,62,2799,6.19,6.25,3.61,ESI2_0.83_Very Good
24918,58,62,13365,7.95,7.91,4.6,FSI1_1.73_Premium
38507,58,62,1031,5.21,5.18,3.01,FSI2_0.5_Premium
336,58,62,2803,5.85,5.81,3.38,FVS2_0.71_Premium
8521,58,62,4426,6.47,6.42,3.74,GSI1_0.95_Premium
31376,58,62,761,4.42,4.47,2.58,GVVS1_0.31_Good
37257,58,62,977,4.47,4.42,2.58,GVVS1_0.31_Premium
5814,58,62,3911,6.56,6.48,3.79,HSI1_0.97_Premium
5026,58,62,3747,6.32,6.38,3.68,IVS2_0.91_Good
48870,58,62,2035,6.01,6.05,3.5,JSI1_0.78_Good
37979,58,62,1008,5.24,5.27,3.05,JVS2_0.51_Very Good
25010,58,62,13542,8.17,8.25,4.76,JVS2_2_Good
14803,58,63,5956,6.9,6.97,4.02,ESI1_1.19_Very Good
38025,58,63,1009,5.22,5.19,3.02,ESI2_0.5_Very Good
8573,58,63,4435,6.33,6.25,3.65,FSI1_0.9_Very Good
14486,58,63,5851,7.16,7.06,4.13,FSI2_1.25_Very Good
15978,58,64,6397,7.26,7.19,4.19,ESI2_1.36_Good
1881,58,65,3073,5.81,5.73,3.39,DVS2_0.7_Good
35965,58,65,476,4.13,4.18,2.41,EVVS2_0.25_Good
26774,58,65,16613,7.58,7.62,4.41,FVVS2_1.51_Very Good
24410,58,66,12648,7.31,7.28,4.23,FVVS1_1.32_Fair
38584,58,66,1035,5.08,5.03,2.93,GVS1_0.46_Fair
2273,58,66,3154,6.5,6.46,3.76,JSI1_0.95_Fair
34070,58,67,851,5.26,5.17,3.02,ESI2_0.5_Fair
23259,58,67,11263,7.63,7.57,4.41,HVS1_1.51_Fair
1276,58,67,2949,6.57,6.5,3.79,JSI1_0.99_Fair
44939,58,71,1633,5.85,5.7,3.35,GSI1_0.68_Fair
32630,58.1,52,458,4.03,4.1,2.36,FVVS1_0.23_Good
53358,58.1,55,2657,5.83,5.8,3.38,GVS2_0.7_Premium
27928,58.1,58,658,4.85,4.79,2.8,ESI1_0.38_Premium
2899,58.1,58,3282,6.46,6.41,3.74,FSI2_0.92_Premium
3210,58.1,58,3347,5.92,5.88,3.43,FVVS1_0.71_Premium
6591,58.1,58,4078,6.67,6.58,3.85,GSI2_1.02_Premium
27135,58.1,58,17338,7.8,7.84,4.54,GVS1_1.69_Good
23431,58.1,59,11420,6.71,6.75,3.91,EIF_1.02_Very Good
13813,58.1,59,5627,6.57,6.65,3.84,ESI1_1.01_Good
39589,58.1,59,1083,4.78,4.82,2.79,EVS1_0.38_Very Good
31738,58.1,59,772,4.89,4.95,2.86,EVS2_0.41_Good
13556,58.1,59,5551,6.21,6.26,3.62,EVVS2_0.9_Fair
53928,58.1,59,2756,6.06,6.13,3.54,FSI1_0.79_Good
38923,58.1,59,1052,5.26,5.24,3.05,FSI2_0.51_Premium
38924,58.1,59,1052,5.26,5.24,3.05,FSI2_0.51_Premium
53166,58.1,59,2628,5.85,5.92,3.42,GVS1_0.71_Good
28046,58.1,59,660,4.39,4.42,2.56,GVS1_0.29_Very Good
13494,58.1,59,5538,6.61,6.53,3.82,GVS2_1.01_Premium
33805,58.1,59,842,4.49,4.53,2.62,GVVS1_0.32_Very Good
39547,58.1,59,1080,4.53,4.49,2.62,GVVS1_0.32_Premium
52315,58.1,59,550,4.09,4.03,2.36,GVVS2_0.23_Premium
29611,58.1,59,438,4.09,4.03,2.36,GVVS2_0.23_Very Good
2315,58.1,59,3167,6.66,6.6,0,HI1_1.01_Premium
20983,58.1,59,9193,7.88,7.81,4.56,HSI1_1.71_Premium
22844,58.1,59,10879,8.36,8.31,4.86,HSI2_2.03_Premium
15454,58.1,59,6188,7.19,7.16,4.17,ISI1_1.3_Premium
49381,58.1,59.9,2101,5.68,5.72,3.31,GVS2_0.66_Good
3074,58.1,60,3312,6.26,6.24,3.63,DSI2_0.9_Premium
51268,58.1,60,2358,5.79,5.82,3.37,DSI2_0.7_Fair
3312,58.1,60,3371,6.24,6.26,3.63,DSI2_0.9_Very Good
39043,58.1,60,1056,4.82,4.85,2.81,DVVS2_0.39_Good
37521,58.1,60,987,4.45,4.5,2.6,EIF_0.31_Very Good
26443,58.1,60,15984,8.32,8.25,4.81,ESI2_2_Premium
26332,58.1,60,15840,8.25,8.32,4.81,ESI2_2_Very Good
21765,58.1,60,9831,7.59,7.53,4.39,ESI2_1.52_Premium
44392,58.1,60,1583,5.28,5.32,3.08,EVS1_0.51_Very Good
15992,58.1,60,6399,6.51,6.58,3.8,EVS2_1.01_Very Good
24711,58.1,60,639,4.49,4.42,2.59,EVS2_0.31_Premium
16289,58.1,60,6516,6.58,6.51,3.8,EVS2_1.01_Premium
49177,58.1,60,2074,5.8,5.91,3.4,FSI1_0.68_Good
16947,58.1,60,6768,6.53,6.49,3.78,FVVS2_0.97_Premium
17229,58.1,60,6889,6.49,6.53,3.78,FVVS2_0.97_Very Good
49051,58.1,60,2056,5.81,5.79,3.37,GSI2_0.7_Premium
27743,58.1,60,18795,8.37,8.28,4.84,HSI1_2.04_Premium
10639,58.1,60,4832,6.72,6.78,3.92,HSI1_1.07_Good
8111,58.1,60,4348,6.61,6.55,3.82,HVS2_1.01_Premium
27587,58.1,60,18430,8.89,8.93,5.18,JVS2_2.44_Very Good
50372,58.1,61,2249,5.81,5.79,3.37,DSI1_0.71_Premium
11651,58.1,61,5055,6.59,6.66,3.85,DSI1_1.01_Very Good
12005,58.1,61,5147,6.66,6.59,3.85,DSI1_1.01_Premium
43480,58.1,61,1420,5.23,5.17,3.02,EVS2_0.5_Premium
47266,58.1,61,1843,5.66,5.74,3.31,FSI1_0.65_Good
48776,58.1,61,2020,5.76,5.8,3.36,FSI2_0.7_Good
26022,58.1,61,645,4.6,4.55,2.66,FVS2_0.34_Premium
34301,58.1,61,858,4.39,4.42,2.56,FVVS1_0.3_Very Good
43282,58.1,61,506,4.47,4.41,2.58,GSI2_0.3_Premium
44008,58.1,61,394,4.41,4.47,2.58,GSI2_0.3_Very Good
23689,58.1,61,11746,7.57,7.54,4.39,GVS2_1.51_Premium
32022,58.1,61,778,4.91,4.97,2.87,HSI1_0.41_Very Good
40666,58.1,61.2,1154,5.02,5.07,2.93,GVS1_0.45_Good
1972,58.1,62,3090,5.89,5.84,3.41,DVS1_0.71_Premium
2219,58.1,62,3145,5.84,5.89,3.41,DVS1_0.71_Very Good
44280,58.1,62,1577,5.2,5.13,3,EVS1_0.49_Premium
44430,58.1,62,1589,5.38,5.46,3.15,EVS2_0.55_Very Good
45786,58.1,62,1708,5.46,5.38,3.15,EVS2_0.55_Premium
49988,58.1,62,2191,5.92,5.93,3.44,FSI2_0.73_Good
15183,58.1,62,6098,6.57,6.62,3.83,FVS1_1_Very Good
50830,58.1,62,2309,5.76,5.83,3.36,FVS2_0.67_Good
46861,58.1,62,1813,5.24,5.3,3.06,GVVS2_0.51_Good
23144,58.1,62,11161,8.02,7.84,4.61,HVS1_1.71_Premium
13454,58.1,62,5524,6.72,6.74,3.91,HVS2_1.08_Very Good
20525,58.1,62,8852,7.61,7.56,4.41,ISI1_1.52_Premium
25,58.1,62,353,4.44,4.47,2.59,JSI1_0.31_Very Good
32292,58.1,62,453,4.47,4.44,2.59,JSI1_0.31_Premium
1785,58.1,63,3050,5.59,5.66,3.27,DVVS2_0.62_Very Good
7352,58.1,63,4213,6.6,6.52,3.81,ESI1_1_Fair
51415,58.1,63,2371,6.02,6.06,3.5,ESI2_0.77_Good
49114,58.1,63,2065,5.53,5.63,3.24,EVS1_0.6_Good
9398,58.1,63,4586,6.45,6.36,3.72,FSI1_1_Very Good
13030,58.1,63,600,4.08,4.04,2.36,FVVS2_0.23_Very Good
34284,58.1,63,468,4.04,4.08,2.36,FVVS2_0.23_Very Good
16497,58.1,63,6592,8.3,8.19,4.79,HI1_2.01_Very Good
40321,58.1,63,1125,5.62,5.6,3.26,JSI2_0.61_Very Good
5673,58.1,64,3884,6.26,6.28,3.64,ESI1_0.9_Good
9496,58.1,64,4608,6.56,6.6,3.82,FSI1_1_Good
26547,58.1,64,16231,8.23,8.19,4.77,FSI2_2.01_Good
22992,58.1,64,11041,8.3,8.27,4.81,GSI2_2_Good
15197,58.1,64,6104,7.53,7.57,4.39,JSI2_1.51_Good
15516,58.1,64,6215,7.57,7.53,4.39,JSI2_1.51_Good
5853,58.1,64,3920,6.63,6.51,3.82,JVS1_1_Good
8529,58.1,65,4427,6.54,6.48,3.78,DSI2_1_Good
4128,58.1,65,3541,6.48,6.46,3.76,GSI2_1_Good
22517,58.1,67,10553,7.59,7.49,4.38,GVS2_1.51_Fair
18125,58.1,69,7338,7.49,7.34,4.32,HVS1_1.44_Fair
18082,58.2,55,7306,6.65,6.68,3.88,GVVS2_1.01_Good
36027,58.2,56,923,4.68,4.74,2.74,EVVS1_0.36_Good
40862,58.2,56,1174,5.74,5.49,3.27,JVS2_0.61_Fair
20455,58.2,57,8796,6.81,6.77,3.95,DVS2_1.1_Premium
48889,58.2,57,2039,5.89,5.93,3.44,GSI1_0.71_Very Good
24961,58.2,57,13445,7.89,7.85,4.58,GVS1_1.68_Premium
25328,58.2,57,14027,8.31,8.35,4.85,ISI2_2.02_Good
39196,58.2,58,1064,4.81,4.77,2.79,DVS1_0.38_Premium
37708,58.2,58,995,4.77,4.81,2.79,DVS1_0.38_Very Good
8739,58.2,58,4462,6.52,6.47,3.78,ESI2_0.96_Premium
48781,58.2,58,2020,5.33,5.29,3.09,EVS1_0.51_Premium
7947,58.2,58,4319,6.79,6.72,3.93,FSI2_1.07_Premium
